,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
10,0,,2:47 PM,Amtrak Northeast Regional,11-03-2019,8:35 AM,Philadelphia,6h 12m,Boston,$138.00
11,0,,6:34 PM,Amtrak Northeast Regional,11-03-2019,12:10 PM,Philadelphia,6h 24m,Boston,$138.00
12,0,,9:12 PM,Amtrak Acela,11-03-2019,4:05 PM,Philadelphia,5h 7m,Boston,$177.00
13,0,,7:31 PM,Amtrak Northeast Regional,11-03-2019,1:10 PM,Philadelphia,6h 21m,Boston,$138.00
14,0,,"12:36 AM+1Arrives Mon, Nov 4, 2019",Amtrak Northeast Regional,11-03-2019,6:25 PM,Philadelphia,6h 11m,Boston,$138.00
15,0,,3:34 PM,Amtrak Northeast Regional,11-03-2019,9:35 AM,Philadelphia,5h 59m,Boston,$138.00
16,0,,5:11 PM,Amtrak Acela,11-03-2019,11:55 AM,Philadelphia,5h 16m,Boston,$177.00
17,0,,2:47 PM,Amtrak Northeast Regional,11-03-2019,8:40 AM,Philadelphia,6h 7m,Boston,$138.00
18,0,,11:33 PM,Amtrak Northeast Regional,11-03-2019,5:25 PM,Philadelphia,6h 8m,Boston,$138.00
19,0,,6:34 PM,Amtrak Northeast Regional,11-03-2019,12:16 PM,Philadelphia,6h 18m,Boston,$138.00
20,0,,6:13 PM,Amtrak Acela,11-03-2019,12:55 PM,Philadelphia,5h 18m,Boston,$177.00
21,0,,12:31 PM,Amtrak Northeast Regional,11-03-2019,6:35 AM,Philadelphia,5h 56m,Boston,$138.00
22,0,,9:36 PM,Amtrak Northeast Regional,11-03-2019,3:05 PM,Philadelphia,6h 31m,Boston,$138.00
23,0,,7:31 PM,Amtrak Northeast Regional,11-03-2019,1:15 PM,Philadelphia,6h 16m,Boston,$138.00
24,0,,8:12 PM,Amtrak Acela,11-03-2019,3:00 PM,Philadelphia,5h 12m,Boston,$177.00
25,0,,"12:36 AM+1Arrives Mon, Nov 4, 2019",Amtrak Northeast Regional,11-03-2019,6:30 PM,Philadelphia,6h 6m,Boston,$138.00
26,0,,11:33 PM,Amtrak Northeast Regional,11-03-2019,5:30 PM,Philadelphia,6h 3m,Boston,$138.00
27,0,,9:36 PM,Amtrak Northeast Regional,11-03-2019,3:11 PM,Philadelphia,6h 25m,Boston,$138.00
28,0,,8:12 PM,Amtrak Acela,11-03-2019,3:06 PM,Philadelphia,5h 6m,Boston,$177.00
29,0,,10:09 PM,Amtrak Acela,11-03-2019,4:56 PM,Philadelphia,5h 13m,Boston,$177.00
30,0,,5:11 PM,Amtrak Acela,11-03-2019,12:00 PM,Philadelphia,5h 11m,Boston,$177.00
31,0,,6:13 PM,Amtrak Acela,11-03-2019,1:01 PM,Philadelphia,5h 12m,Boston,$177.00
32,0,,10:09 PM,Amtrak Acela,11-03-2019,4:50 PM,Philadelphia,5h 19m,Boston,$177.00
33,0,,4:12 PM,Amtrak Acela,11-03-2019,11:00 AM,Philadelphia,5h 12m,Boston,$208.00
34,0,,4:12 PM,Amtrak Acela,11-03-2019,11:05 AM,Philadelphia,5h 7m,Boston,$208.00
0,0,,"6:50 AM+1Arrives Fri, Oct 18, 2019",Megabus,10-17-2019,11:50 PM,Boston,7h 0m,Philadelphia,$34.99
1,0,,10:45 PM,BoltBus,10-17-2019,4:15 PM,Boston,6h 30m,Philadelphia,$25.00
2,0,,2:20 PM,Greyhound,10-17-2019,7:15 AM,Boston,7h 5m,Philadelphia,$31.00
3,0,,4:41 PM,Amtrak Northeast Regional,10-17-2019,10:40 AM,Boston,6h 1m,Philadelphia,$106.00
4,0,,11:32 AM,Amtrak Northeast Regional,10-17-2019,5:14 AM,Boston,6h 18m,Philadelphia,$106.00
5,0,,11:22 AM,Amtrak Northeast Regional,10-17-2019,5:14 AM,Boston,6h 8m,Philadelphia,$106.00
6,0,,9:54 PM,Amtrak Acela,10-17-2019,4:36 PM,Boston,5h 18m,Philadelphia,$305.00
7,0,,4:51 PM,Amtrak Northeast Regional,10-17-2019,10:40 AM,Boston,6h 11m,Philadelphia,$106.00
