,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
56,0,,10:00 AM,Greyhound,10-24-2019,8:00 AM,NYC,2h 0m,Philadelphia,$9.00
57,0,,"1:20 AM+1Arrives Fri, Oct 25, 2019",Megabus,10-24-2019,11:10 PM,NYC,2h 10m,Philadelphia,$5.00
58,0,,8:00 PM,BoltBus,10-24-2019,6:00 PM,NYC,2h 0m,Philadelphia,$10.00
59,0,,1:15 PM,Amtrak Keystone Service,10-24-2019,11:55 AM,NYC,1h 20m,Philadelphia,$55.00
60,0,,11:30 AM,BoltBus,10-24-2019,9:30 AM,NYC,2h 0m,Philadelphia,$10.00
61,0,,12:00 PM,BoltBus,10-24-2019,10:00 AM,NYC,2h 0m,Philadelphia,$12.00
62,0,,7:50 PM,Peter Pan Lines,10-24-2019,6:00 PM,NYC,1h 50m,Philadelphia,$10.00
63,0,,2:00 PM,BoltBus,10-24-2019,12:01 PM,NYC,1h 59m,Philadelphia,$10.00
64,0,,8:44 AM,Amtrak Northeast Regional,10-24-2019,7:27 AM,NYC,1h 17m,Philadelphia,$55.00
65,0,,2:30 PM,BoltBus,10-24-2019,12:30 PM,NYC,2h 0m,Philadelphia,$10.00
66,0,,10:00 AM,BoltBus,10-24-2019,8:00 AM,NYC,2h 0m,Philadelphia,$12.00
67,0,,6:05 AM,Greyhound,10-24-2019,4:05 AM,NYC,2h 0m,Philadelphia,$9.00
68,0,,7:00 PM,BoltBus,10-24-2019,5:00 PM,NYC,2h 0m,Philadelphia,$10.00
69,0,,8:30 AM,Amtrak Keystone Service,10-24-2019,7:08 AM,NYC,1h 22m,Philadelphia,$55.00
70,0,,11:10 PM,Megabus,10-24-2019,9:10 PM,NYC,2h 0m,Philadelphia,$5.00
71,0,,1:00 PM,Greyhound,10-24-2019,11:00 AM,NYC,2h 0m,Philadelphia,$8.00
72,0,,4:30 PM,BoltBus,10-24-2019,2:30 PM,NYC,2h 0m,Philadelphia,$10.00
73,0,,5:15 PM,BoltBus,10-24-2019,3:15 PM,NYC,2h 0m,Philadelphia,$10.00
74,0,,8:30 AM,Amtrak Keystone Service,10-24-2019,7:00 AM,NYC,1h 30m,Philadelphia,$55.00
75,0,,"1:20 AM+1Arrives Fri, Oct 25, 2019",Megabus,10-24-2019,11:20 PM,NYC,2h 0m,Philadelphia,$5.00
76,0,,11:10 AM,Greyhound,10-24-2019,9:00 AM,NYC,2h 10m,Philadelphia,$9.00
77,0,,9:30 PM,BoltBus,10-24-2019,7:30 PM,NYC,2h 0m,Philadelphia,$10.00
78,0,,9:00 PM,Greyhound,10-24-2019,7:00 PM,NYC,2h 0m,Philadelphia,$9.00
79,0,,1:36 PM,Amtrak Northeast Regional,10-24-2019,12:05 PM,NYC,1h 31m,Philadelphia,$55.00
